100000	2	3		
A	G	0	0	0.456826
D	F	0	0.722797	0.023396
Z	E	0.747924	0.638074	0.082916
Z	F	0.641854	0	0
A	H	0.519355	0.148375	0
B	Y	0	0.407695	0.011692
C	F	0.652625	0.291422	0
A	F	0.843045	0.177455	0
A	E	0.302563	0	0
Z	F	0.382199	0.942181	0.409919
A	Y	0.697069	0.194737	0.437993
A	E	0	0	0.212531
C	F	0	0.330233	0
Z	E	0	0	0
B	Y	0.814786	0.51475	0.39303
Z	Y	0	0	0
A	F	0.454896	0	0.6402
D	F	0	0	0
Z	Y	0.342014	0.868643	0.403687
A	E	0.979736	0.075633	0.608613
Z	G	0	0.151669	0.596653
A	Y	0.025781	0.749752	0.603673
Z	H	0.323759	0	0.627777
B	E	0.169609	0	0.577621
A	Y	0.551358	0.842138	0
Z	E	0	0.642967	0.107333
C	E	0.686835	0.952922	0.10919
Z	G	0.774398	0	0.897514
C	E	0	0.844189	0.098331
A	E	0	0.510102	0.247751
B	F	0	0.098359	0.90731
B	E	0.568923	0	0
A	G	0.649973	0.160745	0.601698
Z	E	0.518217	0.006665	0.4318
A	G	0.453579	0.927585	0.390296
C	E	0.545974	0.521188	0.341764
B	F	0.696494	0.179666	0
A	Y	0.178429	0.588201	0.690375
Z	E	0.881777	0.595589	0.507022
B	H	0.260447	0.594926	0.610713
Z	F	0.330003	0	0.443058
A	E	0.36929	0	0
C	F	0	0.877715	0
A	E	0.009582	0.682785	0.27707
Z	F	0	0.748447	0.412742
Z	F	0	0.459509	0.564948
Z	E	0.865706	0.608704	0.836855
B	E	0.285917	0	0.921519
A	Y	0.039774	0.923536	0.708876
A	Y	0.202404	0.880045	0
Z	F	0.636821	0.919059	0.651951
C	E	0.143588	0.963731	0.391209
Z	F	0.815981	0.620201	0
Z	E	0.748276	0.529206	0.373653
Z	Y	0	0	0
A	F	0.384187	0.497952	0.007233
B	Y	0.747133	0.211861	0.209464
A	E	0	0.550995	0
C	Y	0.021205	0	0.596322
A	H	0	0.409856	0
Z	E	0.866209	0.251792	0.117317
Z	Y	0.905548	0.129318	0.658602
Z	F	0.147556	0.87015	0.161648
B	E	0.073974	0.299152	0.823452
C	E	0.779197	0.336969	0.457547
Z	Y	0	0.566847	0
B	G	0.04764	0.77666	0.153813
Z	F	0	0	0
Z	Y	0.66681	0.027249	0.351413
B	Y	0	0.896413	0
Z	G	0	0.393588	0.387453
B	F	0.243558	0	0.472214
B	E	0.174914	0.666568	0.409044
Z	Y	0.317901	0.399481	0.704229
B	E	0.619113	0.680116	0.744455
Z	Y	0	0.636479	0.447799
Z	F	0	0.438705	0
A	H	0.455198	0.49065	0
Z	F	0.293395	0.723795	0.204396
A	F	0	0.589875	0.301316
Z	E	0.857989	0.738842	0
Z	E	0	0	0
B	E	0	0.261069	0.494959
B	F	0.797445	0.604921	0.044692
Z	H	0	0.688979	0
C	Y	0.079854	0	0
Z	Y	0.959705	0	0.801803
A	Y	0.588705	0.47128	0
A	E	0	0.802784	0.311642
Z	E	0	0.527619	0.699575
D	E	0.735123	0	0.869842
B	F	0	0.346805	0.422768
C	G	0.446054	0.258037	0.021538
A	E	0.79057	0	0.828034
C	Y	0.448854	0.203534	0.293318
Z	F	0.061466	0.941	0
B	E	0.97498	0.001619	0.983582
A	Y	0.012496	0.786477	0.395185
Z	Y	0	0.111974	0.761227
Z	E	0.809024	0.780497	0.523577
C	E	0	0	0.523546
Z	F	0.127638	0	0.03905
A	Y	0.377678	0.033825	0.617207
B	E	0.026799	0.854993	0
A	F	0.982052	0.270722	0.12898
A	Y	0	0.932043	0
B	E	0.115747	0.988186	0
B	Y	0.518886	0.003587	0
A	E	0	0	0.344395
B	F	0.183835	0.398579	0
A	H	0.32624	0.051362	0.561846
B	F	0.137392	0.545134	0.242319
Z	Y	0.481255	0	0.499594
C	Y	0	0.586195	0.625399
Z	Y	0.211762	0.973385	0
A	Y	0.646127	0.653767	0
C	E	0	0.705867	0.488233
A	E	0.754977	0.280987	0
Z	E	0.70522	0.346588	0.827019
A	F	0.228662	0.140005	0.882919
Z	Y	0.723543	0	0
C	E	0.975463	0	0.210975
Z	Y	0	0.886501	0.437405
Z	Y	0	0	0.458795
A	E	0	0.658826	0.240495
C	Y	0	0.69784	0.416631
B	Y	0.598813	0.536801	0
A	E	0.854857	0	0.435062
C	F	0.266122	0.921639	0.522786
Z	Y	0.829634	0	0.766603
C	Y	0.419415	0	0.641424
B	H	0.933934	0.032037	0
B	F	0.507111	0	0.516567
A	Y	0.900502	0.284584	0.511581
C	F	0.448448	0.085369	0.896382
A	E	0	0.153187	0.824215
Z	E	0.503141	0.971791	0
A	H	0.174352	0.196375	0.51694
Z	F	0	0.260066	0
B	E	0	0.40652	0.242099
A	E	0.447818	0.314372	0
B	E	0.602397	0.948948	0.766213
D	Y	0.081274	0	0.576352
A	G	0.511673	0	0
Z	G	0.203298	0	0.682852
Z	G	0.316564	0.785962	0.274658
D	F	0.229504	0	0.558721
A	F	0.398659	0.176803	0.664919
Z	G	0	0.285646	0.356585
C	E	0.501284	0.533064	0.221042
Z	E	0.437499	0	0.519431
Z	E	0.74423	0.669488	0.51945
Z	F	0.516886	0.611462	0
D	F	0	0.777028	0.163036
B	E	0.603438	0.166683	0
Z	Y	0.375478	0.501258	0
A	Y	0	0.494153	0.822924
A	Y	0.649243	0.739081	0.166016
C	E	0	0.958585	0.428107
B	F	0.224137	0	0.549327
C	E	0.553382	0	0.456542
D	Y	0	0.261083	0
B	G	0	0.521659	0.254573
A	Y	0.768093	0.521148	0
A	Y	0.493712	0	0.570422
A	Y	0.629711	0.596474	0
C	F	0.605713	0.092921	0.111778
B	E	0.74218	0.73252	0.221644
Z	E	0	0.220126	0.952026
D	F	0	0.585249	0.348912
A	E	0.757452	0	0.076602
D	Y	0	0.616218	0.665433
Z	F	0.072553	0	0.422639
D	Y	0.518124	0	0.612396
Z	F	0.457291	0.707942	0.542925
Z	G	0	0.241606	0
A	G	0.471864	0	0.431461
A	F	0.250062	0	0
Z	Y	0.92175	0	0
Z	F	0.841759	0	0.300435
B	Y	0.368626	0	0
A	F	0	0.24777	0.985059
Z	Y	0.069088	0.789035	0.374183
Z	F	0.586507	0	0.489172
B	E	0.854507	0.105779	0.799794
A	H	0.494107	0.047883	0.548192
A	G	0.927758	0.003966	0.724949
Z	H	0	0.060887	0.792656
B	E	0	0.170962	0.278174
Z	E	0	0	0.64803
Z	E	0.528533	0.524404	0.556304
D	F	0	0	0.728642
C	E	0.644362	0	0.064679
B	H	0	0	0
A	H	0.105279	0.788696	0.615844
C	F	0.318536	0.5976	0.369681
Z	Y	0.125609	0.682892	0.129987
Z	F	0.315236	0.245044	0
Z	Y	0.600724	0.938892	0.239672
A	F	0.705453	0.209155	0
Z	F	0	0.772184	0.304106
Z	E	0.716045	0	0.145089
B	Y	0	0.864243	0.237578
Z	F	0.308845	0.555919	0
C	F	0.433769	0.96843	0.074858
A	Y	0	0.632455	0
B	E	0	0.596623	0.434014
A	G	0.322067	0.468559	0.913605
Z	G	0.055524	0.688689	0.444999
Z	G	0.470706	0.544413	0.212618
A	F	0	0	0.43066
A	F	0.820613	0.214258	0
A	F	0	0.210824	0.714256
B	F	0.595478	0.044006	0.315258
Z	G	0	0	0.016171
D	E	0.551314	0	0.021019
Z	Y	0	0.482329	0.778882
Z	E	0.881376	0	0.602894
Z	Y	0.197348	0.331982	0.738795
A	E	0.863014	0	0
D	Y	0.193978	0	0.51958
A	G	0.686997	0.115207	0.967083
A	E	0.917283	0.459119	0
A	H	0	0	0
Z	Y	0	0	0.577493
C	Y	0	0.610155	0
B	E	0.582242	0.077088	0.454748
B	Y	0.250201	0.752509	0.325075
B	E	0	0.232416	0
A	E	0.912107	0.701668	0.698459
B	H	0.062407	0.857707	0.557684
Z	F	0.715808	0.87581	0
Z	E	0.104119	0	0.597269
Z	G	0	0.343687	0.398063
Z	E	0.829084	0.231277	0.200013
A	G	0.184045	0.668481	0.308107
A	F	0.720729	0	0.397829
A	Y	0.154637	0	0.507857
A	Y	0	0	0.136864
Z	Y	0.586511	0	0.820399
A	Y	0.497358	0	0.102047
Z	E	0	0.511187	0.985302
Z	E	0.364082	0	0
Z	Y	0.71717	0.474711	0
C	E	0.970768	0.316466	0.766822
Z	E	0.565915	0	0
C	Y	0.719306	0.120724	0.869181
B	E	0.423426	0.509844	0.582594
C	Y	0.550307	0.700258	0.463098
Z	F	0.738184	0.661457	0.417571
C	E	0.906965	0.595741	0.320059
Z	E	0.561705	0	0.805761
B	F	0	0.038259	0
A	E	0.424131	0	0.396167
B	Y	0.0598	0	0.839273
A	Y	0	0.832385	0.616991
Z	Y	0	0.528099	0
Z	Y	0.6973	0.22628	0.409396
A	Y	0.554352	0.640945	0.178318
A	E	0.88577	0.18549	0.696724
A	H	0.344708	0.576908	0.543824
A	E	0.89043	0.365013	0
D	F	0.059653	0.499148	0
A	Y	0.617355	0.153002	0.604016
Z	Y	0	0.426972	0.882794
Z	F	0.735988	0.682284	0
Z	Y	0.807307	0.471831	0
A	F	0	0.123256	0.690368
B	Y	0	0.373182	0.959546
A	E	0	0	0.384023
B	Y	0.559648	0	0.69091
C	Y	0.644233	0.446151	0.710642
A	Y	0	0	0
B	E	0	0.125963	0.797945
A	F	0.439095	0.137114	0.331504
A	G	0	0.225857	0.812216
C	H	0.320805	0.352925	0.617639
A	E	0.584033	0.592209	0.257537
Z	Y	0	0.235071	0.582592
A	Y	0.457854	0	0.272933
B	G	0.118671	0.457648	0
B	E	0	0	0.519665
A	E	0.507581	0.790397	0.319285
Z	E	0.177508	0.181111	0
C	F	0.80562	0.67937	0.613628
B	E	0	0.544813	0.053706
Z	E	0.925594	0	0.722869
Z	Y	0	0.912398	0.236568
A	F	0	0.39982	0.594004
A	E	0.890721	0.655315	0.140075
Z	Y	0.845975	0.704824	0
Z	E	0.396962	0.619594	0
A	F	0.346665	0.906179	0.202323
D	G	0.303868	0.233929	0.715865
A	G	0.772948	0	0
A	F	0.666567	0.57142	0
Z	F	0.292523	0.230758	0.5307
C	E	0.474056	0.424653	0.056005
B	E	0	0.335211	0
B	E	0.84823	0	0.123518
Z	Y	0	0.932287	0.060197
Z	E	0.846517	0.545265	0.13789
C	Y	0.389375	0.903922	0.061882
A	E	0.653239	0.327526	0.734156
C	E	0.59831	0.925765	0
B	Y	0.187951	0	0.387146
B	H	0	0.424355	0.120728
A	Y	0.925179	0	0
A	Y	0	0.604712	0.420513
D	Y	0	0	0.369242
D	Y	0.783275	0.274359	0.429742
A	H	0.512003	0.265447	0.355416
B	E	0	0.718733	0.617473
B	G	0.095672	0	0.965129
A	Y	0.685881	0.864836	0
C	Y	0.224169	0	0.019659
Z	F	0.401395	0.483132	0.49666
A	E	0.754967	0.037866	0.545833
A	Y	0.672206	0.422601	0.050292
A	G	0.466151	0	0.895942
B	F	0	0.376639	0
B	Y	0	0.497306	0.000139
C	E	0.566673	0	0.284484
B	E	0.271009	0	0.807055
C	Y	0.216874	0	0.110959
A	F	0	0.846155	0
Z	H	0.523884	0.13546	0.058133
Z	Y	0.50903	0.740591	0
A	Y	0.74742	0.233821	0.571323
Z	F	0.321254	0	0.161688
Z	G	0	0.48811	0.47002
B	E	0.848407	0.087403	0.362188
Z	E	0	0.870109	0.862231
A	E	0.873053	0	0.84936
A	Y	0.389471	0.357303	0
A	G	0	0	0
B	Y	0.861104	0.519856	0
B	F	0.302297	0.490148	0
D	E	0	0.749684	0.862291
A	G	0	0.299576	0
C	F	0.386884	0.376699	0.524581
Z	E	0	0.659028	0.169229
D	Y	0.445496	0.751879	0.183895
C	F	0.474249	0.06253	0
A	Y	0.779282	0.89268	0.023934
C	F	0	0.054425	0.937944
B	E	0.798455	0	0.304521
D	E	0.988624	0.587117	0.399895
A	E	0.759069	0	0.283007
A	F	0.405178	0	0
A	F	0.555559	0.398882	0.312016
C	E	0	0.489048	0.421967
A	Y	0.511909	0	0.732579
Z	F	0.739689	0.054111	0.08133
C	E	0.685883	0.401633	0.850444
B	E	0.533252	0.166535	0.530896
B	G	0	0	0.853754
A	E	0.834346	0.416291	0
A	Y	0.596353	0.140197	0.509737
C	F	0	0	0.330628
B	E	0	0	0.864342
A	E	0.852446	0	0.6815
B	Y	0.3616	0.48129	0.224568
Z	G	0.560989	0.224696	0
D	Y	0	0	0.797533
Z	Y	0	0	0.45452
Z	E	0	0.959082	0.214126
C	H	0.140716	0	0.745852
Z	E	0	0	0.797461
B	E	0	0.893436	0.551117
Z	E	0.830481	0	0
B	F	0.928307	0	0.476675
B	E	0	0.333452	0.815679
Z	Y	0	0	0
A	F	0.565131	0.697167	0.111122
B	F	0.934661	0	0
B	G	0.078322	0	0
Z	Y	0.332659	0.323902	0.4188
Z	E	0.382871	0	0.48292
A	F	0	0.436236	0
A	F	0.57166	0.113454	0.286424
D	E	0.523105	0.459421	0
A	E	0	0.499446	0.311839
B	H	0.047391	0.591859	0.576922
C	F	0	0.243371	0.788129
B	G	0.386077	0	0.944962
A	E	0.269752	0.621094	0.638235
Z	Y	0	0.381441	0.633674
B	E	0	0	0
C	E	0.981815	0.130413	0.315922
A	G	0	0.431615	0.42306
Z	Y	0.342089	0	0.740274
C	E	0	0	0.281382
D	Y	0.341695	0	0.80403
B	E	0.644926	0.290515	0
A	H	0.489695	0	0.138408
B	E	0	0.739861	0.895815
Z	Y	0.1144	0.372952	0
Z	G	0	0.930326	0
A	F	0.026782	0.911139	0.675529
B	E	0	0	0.845566
B	F	0.660688	0.854845	0
B	Y	0.172853	0.244204	0.921693
B	F	0.311643	0.71097	0.417767
B	E	0	0.915226	0.371993
B	Y	0.536639	0.762344	0.682764
B	G	0.631649	0	0
C	E	0.465608	0.1887	0.501748
Z	Y	0.690947	0.430386	0
A	E	0.987646	0	0.296911
B	Y	0	0.9125	0.083867
Z	E	0.544451	0.144731	0.595374
Z	F	0.178017	0.660291	0.677209
A	E	0.750105	0	0
D	H	0	0.426412	0.143112
B	Y	0	0	0.655131
Z	Y	0.330995	0.229387	0
A	Y	0.088287	0	0
C	Y	0	0.503666	0
A	Y	0	0	0.894009
Z	F	0.450046	0.941274	0.716358
A	F	0.460512	0.306105	0
C	E	0	0.153328	0.793132
Z	E	0.184587	0.537519	0.16365
A	Y	0	0.688213	0.392864
A	H	0.445427	0	0.316324
A	H	0	0.690537	0.497639
Z	Y	0	0.740469	0.398315
Z	F	0	0	0.69659
D	E	0	0.258253	0.139332
B	Y	0.760272	0.319178	0.704508
D	E	0.962078	0.508804	0.085479
C	E	0.685949	0.18303	0.872783
Z	Y	0	0.718817	0.332932
D	E	0	0.959489	0
Z	F	0.092388	0.622971	0.693475
B	F	0	0	0
Z	Y	0	0.317236	0
C	E	0.512115	0	0.656737
A	F	0	0.540232	0.863656
B	Y	0	0.862198	0
Z	Y	0.029567	0.264385	0.753527
B	E	0	0.388418	0
A	H	0	0.250855	0.397529
B	F	0.772923	0.233065	0.604487
A	G	0.544354	0	0
B	E	0	0.424055	0
B	Y	0.355464	0	0.808613
Z	Y	0.303649	0	0.026588
Z	F	0.811955	0	0.882401
A	G	0.649806	0.440227	0.562282
B	E	0.870806	0.295578	0.692686
B	Y	0.912687	0	0.520342
Z	G	0.31849	0	0.162111
Z	G	0	0	0.562526
C	E	0.87776	0	0.420925
A	F	0.76607	0.534254	0.372141
A	E	0.777108	0.507694	0.314841
B	E	0.59976	0	0
A	Y	0.813951	0	0.708123
Z	Y	0.874409	0.251263	0.206642
Z	H	0	0.69705	0.345106
A	F	0	0	0.265624
D	E	0.649745	0.694233	0.371127
Z	E	0.822553	0.211849	0.901749
A	G	0.43672	0.359368	0
D	E	0.934626	0	0
C	E	0.879312	0.355634	0.452379
A	Y	0.478606	0.589597	0.346895
A	H	0	0.206912	0.915626
A	E	0.085664	0.861727	0.180862
A	F	0.925496	0.662755	0.430509
A	Y	0	0	0.132809
C	E	0.983872	0.597846	0.159947
Z	G	0	0.418329	0.172171
B	Y	0.962633	0.135561	0
Z	Y	0	0.745521	0.67293
A	G	0.273701	0	0.604905
Z	Y	0	0.292106	0.773417
B	E	0.57	0	0.330062
A	F	0.519781	0.337272	0
A	H	0.262839	0	0
A	F	0.052468	0	0.157482
Z	F	0	0.788077	0.578294
C	Y	0.346933	0.011625	0
Z	Y	0.557067	0	0
Z	E	0.799062	0.64311	0
Z	E	0.538164	0.793542	0
A	F	0	0.637947	0
A	Y	0.552775	0	0.189449
A	F	0.541317	0.664008	0.595433
Z	E	0.607587	0.234149	0.36427
C	E	0.588489	0.663117	0
A	Y	0	0	0.524395
A	F	0.550682	0	0
B	G	0.293973	0.453243	0.533017
B	Y	0.549846	0	0.695013
Z	G	0	0.330015	0.503335
A	F	0.860921	0.255672	0
B	Y	0.945317	0.594023	0.222083
A	F	0.261941	0.77974	0.585694
D	E	0	0.384539	0.52677
Z	Y	0.088566	0.747973	0
B	F	0.573578	0.295559	0.500899
A	E	0.784745	0.443907	0.196097
Z	Y	0.574889	0.233029	0.707013
A	E	0.083414	0	0.341868
Z	H	0.450851	0.600827	0.122288
A	Y	0.472235	0.121773	0
A	F	0.772796	0	0.897795
A	Y	0	0	0.494261
B	E	0.194801	0.52817	0
B	E	0.524714	0	0.407543
Z	E	0.862103	0.050116	0
B	Y	0.379879	0	0.014714
Z	G	0.510016	0.42939	0.029617
A	E	0.43041	0.604641	0
Z	E	0.471252	0	0.505264
B	Y	0	0.242891	0.897888
Z	F	0.307174	0.968221	0.291304
D	E	0	0.677399	0.533038
C	E	0.740752	0.052147	0
C	Y	0.643756	0.586655	0.087328
Z	Y	0.204034	0.623199	0.650276
B	E	0.797473	0.831331	0
A	G	0.025363	0.505471	0.329127
Z	E	0	0.760639	0
A	Y	0.281769	0	0.394911
B	Y	0.530872	0	0.883913
B	E	0.560206	0.991685	0.616093
A	H	0.288202	0.464662	0.252937
A	Y	0	0.954964	0.421748
B	E	0.323523	0.768618	0.634732
C	F	0.08191	0	0.980416
A	E	0	0	0.727137
Z	F	0.461309	0	0.724078
Z	F	0.168206	0.754665	0.699117
B	E	0	0.214725	0.588573
Z	F	0.98451	0.058091	0.607403
D	Y	0.280528	0.987354	0
C	F	0.038499	0.601038	0.341042
B	G	0.597109	0.882754	0
Z	E	0.558772	0.481688	0.401907
A	Y	0.109862	0.708781	0
C	E	0.547851	0	0.538642
Z	Y	0.580301	0.594153	0
C	Y	0.392012	0.383467	0.415675
Z	E	0.2852	0.494961	0.539493
D	E	0.533829	0	0.88819
D	Y	0.599762	0.473101	0.699591
A	E	0.73666	0.439956	0
C	E	0.36447	0.984406	0.397592
B	E	0.430811	0	0.825994
B	E	0.142004	0	0.075254
C	E	0.376606	0.248314	0.969508
C	Y	0.458332	0.604103	0.646252
Z	G	0.668242	0	0.10585
Z	F	0.065972	0.617796	0
C	E	0.522864	0	0.605483
Z	E	0.636538	0.41626	0.33338
B	E	0.289559	0.769813	0.241991
Z	F	0.813108	0	0.651438
C	F	0.368622	0.61997	0
D	Y	0.258586	0.831019	0.721141
B	E	0	0.44124	0.366332
A	Y	0.331086	0.120279	0.359907
A	F	0.197954	0.093913	0.985642
Z	F	0.7607	0.134762	0.784568
B	Y	0.690368	0.641285	0.484077
B	Y	0.708617	0.860467	0.74357
Z	F	0.740393	0	0
A	F	0.299337	0	0.068617
B	Y	0	0.950083	0
A	E	0.688244	0.808535	0.305735
A	F	0.543816	0	0
C	F	0.155725	0.60414	0.275477
C	Y	0	0.299318	0.285416
A	G	0.327583	0.866213	0.225919
A	Y	0.634217	0.375247	0.66186
A	Y	0.370182	0.665818	0.430463
D	E	0	0.722194	0
Z	Y	0	0.012621	0.749585
B	E	0.776007	0.622126	0.28061
D	E	0.391549	0.408252	0.865699
B	E	0.999277	0.398912	0.290541
Z	G	0	0.987186	0.157865
C	E	0	0.685863	0
A	E	0.586608	0	0.613947
A	E	0	0	0.220431
D	E	0	0.615108	0.015202
B	F	0.666584	0	0.345137
C	G	0.059699	0.957017	0
C	G	0	0	0
C	F	0.077973	0.613243	0.697697
B	E	0.447421	0.71568	0
A	E	0.699406	0	0
A	Y	0.657684	0.444424	0.246374
Z	E	0	0.176541	0.204419
Z	F	0.56044	0.691523	0.752236
A	Y	0.915488	0	0.144734
B	H	0.718816	0.105305	0
A	H	0.10775	0.626741	0.621961
Z	E	0.463971	0.703332	0.512844
A	H	0.288032	0	0.875684
A	F	0.327429	0.954544	0.797627
B	E	0.178799	0	0.314516
B	F	0	0.092269	0
A	G	0	0.969671	0
B	F	0.549107	0.19619	0.759706
Z	H	0.097449	0	0.42068
Z	E	0.761666	0	0.205693
B	F	0	0	0.269207
B	E	0.173616	0	0.116264
Z	E	0	0.44079	0
B	Y	0.348833	0.316625	0.850134
A	E	0	0	0
Z	E	0.396994	0.960819	0
A	Y	0	0.407633	0
B	Y	0.534405	0.053848	0.590119
C	E	0.57298	0.182745	0.434926
B	G	0	0	0.019671
A	Y	0	0.896063	0.055812
A	F	0	0.590992	0.273677
C	G	0.268938	0.216825	0.888935
D	H	0.017502	0.304095	0.333628
A	G	0.111581	0	0
A	G	0.603332	0.54225	0.230071
Z	E	0	0.633142	0.725749
A	Y	0	0.764767	0.072156
B	G	0	0	0
Z	E	0.287967	0.806599	0.449645
D	E	0.896301	0.684109	0
C	F	0	0	0.053194
A	G	0.271413	0.79588	0.092529
A	F	0.439322	0.468066	0.696313
C	E	0.410463	0	0.776486
A	G	0.391942	0.540987	0
Z	E	0.15724	0.151597	0
A	Y	0	0	0.68599
A	Y	0	0.245226	0.776745
B	Y	0.438891	0.141387	0.498824
A	G	0	0.017988	0
A	Y	0.629387	0	0
B	E	0.405612	0.850941	0.559495
A	G	0.234538	0.107328	0.619254
D	Y	0.653127	0.079424	0
Z	Y	0	0	0
B	F	0.863479	0	0.568677
A	H	0.118032	0	0
Z	E	0.334222	0.047446	0.761819
C	Y	0.085203	0	0.924386
B	G	0.58725	0.550987	0
B	E	0	0	0
Z	F	0.245258	0.524266	0.840957
Z	E	0	0.934247	0.292003
C	E	0.861043	0.460754	0.117036
A	H	0	0.604133	0
B	E	0	0.022646	0.571517
Z	E	0.801873	0	0.710333
B	E	0.834595	0.534587	0
B	E	0	0.994102	0.83988
C	E	0	0.115657	0.930648
B	F	0.215875	0.591046	0.727839
A	Y	0.289936	0	0.268689
A	Y	0.614338	0	0.480239
Z	Y	0.516154	0	0.35002
A	E	0	0	0.335057
B	Y	0.471347	0.160983	0.61048
Z	Y	0	0.75366	0.469467
C	Y	0.203255	0.790467	0.733267
A	G	0.326137	0.002394	0.994683
Z	Y	0.708831	0.920955	0
A	Y	0.946577	0.898211	0
B	E	0.612416	0.214586	0
Z	E	0	0.226421	0
Z	G	0	0	0.537695
A	Y	0.54066	0.505144	0.921664
A	H	0.429992	0	0.332913
B	E	0.801889	0.7005	0
A	F	0	0.454127	0.73252
B	E	0.641352	0	0
D	Y	0.822643	0.333397	0.375656
A	Y	0	0.163996	0.889467
A	F	0.526486	0	0.310757
C	Y	0.390728	0.175927	0
A	F	0	0.331749	0
D	F	0	0.20873	0.765749
A	H	0.236088	0.872088	0.571398
A	Y	0.773952	0.397701	0.978754
C	E	0.938311	0.356852	0
B	Y	0.850171	0	0.561599
A	H	0.745402	0	0.910639
A	Y	0	0.695548	0.688736
B	E	0.566478	0	0.338544
Z	F	0.36413	0.794965	0
Z	H	0.582545	0.7637	0.532242
A	Y	0.571435	0.338909	0.693818
Z	E	0	0.288071	0.85661
B	Y	0.880615	0	0.406184
A	G	0.525261	0	0
Z	E	0	0.148061	0
B	Y	0.307052	0.808628	0.650901
B	Y	0	0	0.870946
A	G	0	0.555154	0
A	H	0.71567	0	0
B	F	0	0.547212	0.180658
B	F	0.038271	0.483444	0.305545
A	Y	0.403167	0.264905	0.249979
Z	E	0.843309	0.509548	0.518617
A	G	0.284023	0.225741	0.255972
C	Y	0	0	0.745642
A	F	0	0.565949	0.913398
A	Y	0.645718	0	0.124071
A	E	0	0.587694	0.461331
B	Y	0.393437	0.173472	0.825319
Z	E	0.651649	0.785976	0
Z	H	0	0.947173	0.447831
A	Y	0.628546	0	0.118951
A	G	0.316868	0.466608	0
D	E	0.082689	0.620471	0
Z	E	0.650069	0	0.248972
C	Y	0.722953	0	0.542846
Z	F	0.170706	0.363064	0
B	Y	0.142728	0.805582	0
Z	E	0.665932	0.642489	0.473981
Z	Y	0.932448	0	0
Z	E	0.847781	0.040327	0.875547
B	Y	0	0	0.979806
A	H	0	0.364889	0
Z	E	0.145937	0.411693	0.79293
Z	E	0	0.625644	0
B	Y	0	0	0.173273
B	E	0	0	0.981182
A	F	0	0.189279	0.670347
A	F	0.27449	0	0.887223
Z	E	0.709777	0	0.059963
Z	Y	0.379512	0.860736	0.274387
A	E	0.567041	0.565256	0
A	Y	0.737876	0	0
C	Y	0.721468	0.601041	0
Z	G	0	0.400141	0.9104
C	Y	0	0.961672	0
Z	E	0.630734	0.40651	0.399554
Z	G	0.490243	0.262607	0.102675
A	E	0.60662	0.663837	0.266048
A	E	0	0	0.387855
A	E	0	0.261774	0
A	G	0.504854	0.938257	0.248502
Z	E	0	0.825299	0.435162
A	Y	0.817497	0.647898	0
A	F	0.395046	0.905303	0.228853
Z	Y	0.963393	0.0279	0
A	E	0.836699	0.047139	0.484645
Z	Y	0	0.516387	0.242462
Z	E	0	0.433672	0.458217
C	Y	0	0	0.721428
A	E	0	0	0.033239
Z	E	0	0.500427	0
Z	E	0.324407	0.423026	0.575012
Z	E	0.162583	0.794145	0.218232
A	Y	0	0.508497	0
B	H	0.111708	0.569415	0.466285
C	Y	0	0.612708	0.302834
B	Y	0	0.008365	0.618959
B	E	0	0	0.715781
A	E	0.583206	0	0
A	E	0.537225	0.728325	0.516229
Z	E	0.24736	0.71789	0.383534
A	G	0.25835	0	0
B	F	0.342734	0	0
A	E	0.951797	0.555557	0.674555
C	F	0	0.358607	0
Z	E	0.286522	0.453637	0.95386
Z	E	0.714406	0.86946	0.093135
Z	F	0	0	0
C	F	0.013244	0.67227	0.294833
A	E	0.51664	0.495449	0.589999
B	G	0.062903	0.662977	0
B	E	0	0.244576	0
B	Y	0.551778	0.317102	0.72311
B	Y	0.21824	0	0
Z	F	0.649799	0	0.335462
B	E	0.661861	0	0.408141
B	Y	0.801681	0.349003	0
Z	Y	0	0	0.064947
Z	Y	0.703764	0	0.553063
Z	E	0.302293	0	0
Z	G	0.523865	0.624999	0.380548
C	E	0.399133	0	0
Z	E	0.825065	0.135061	0.629632
Z	F	0.349751	0.63457	0.499549
A	Y	0.628394	0.811477	0
B	E	0.38334	0.667273	0
B	F	0	0.574398	0.699996
C	F	0.205393	0.808068	0.152525
D	E	0.728246	0.296583	0.924483
A	E	0.791054	0.588001	0
C	F	0.260911	0.425217	0.647765
A	Y	0.530121	0.749553	0.158497
C	Y	0.16611	0.809356	0
C	E	0.770768	0.655216	0.428435
C	E	0.516649	0.153207	0.69615
Z	F	0.126049	0.273908	0.613783
Z	E	0.34826	0	0.315277
Z	H	0.366498	0.508383	0.363856
Z	G	0.706807	0.233785	0.562526
C	E	0	0.90535	0
Z	G	0.392702	0	0.460482
A	Y	0.365397	0.133237	0
Z	G	0.623376	0.927846	0
Z	F	0.098394	0.267247	0.898868
A	E	0.105578	0.635181	0
A	G	0	0	0.103841
Z	Y	0.883807	0	0.280606
B	Y	0.958599	0.79824	0.559871
Z	E	0.843532	0	0
C	Y	0.617231	0.117306	0
C	E	0.261938	0.321135	0.678556
Z	Y	0	0.269426	0.347204
A	Y	0.510882	0	0.299181
C	F	0.145597	0	0
A	Y	0	0.244494	0.540642
A	F	0.421017	0	0.226707
B	E	0.572008	0	0
A	Y	0.501512	0	0
A	F	0	0.982863	0.345356
Z	E	0	0	0
A	E	0	0.940692	0
