100000	2	3		
A	Y	0	0	0.716512
Z	Y	0.485628	0.647425	0
Z	Y	0	0.380253	0
Z	Y	0.584429	0.257965	0.063686
A	Y	0.590496	0	0
Z	F	0.43361	0	0
A	Y	0.453694	0.5381	0
B	Y	0.646002	0	0.94798
Z	Y	0	0	0.321054
A	Y	0.436298	0	0
A	Y	0.630148	0	0
C	Y	0.876069	0	0
Z	E	0	0	0.304645
Z	E	0	0	0
Z	Y	0	0.119814	0
Z	Y	0	0.55553	0
Z	E	0	0.601101	0
A	F	0.623211	0.845086	0
Z	Y	0	0	0.228017
Z	Y	0	0.564083	0
Z	Y	0	0	0
Z	Y	0.738292	0	0.837631
A	Y	0.536186	0.46989	0
Z	Y	0.183001	0	0
A	G	0.622118	0	0.267065
B	Y	0	0.607012	0
B	Y	0.693591	0.858932	0
A	Y	0	0.697362	0.387532
Z	F	0	0.255645	0
Z	E	0	0	0.935085
A	E	0	0	0
D	Y	0	0	0
Z	Y	0.607757	0	0.406987
Z	F	0	0	0.339568
Z	F	0	0	0
Z	Y	0.854161	0	0
A	Y	0.526683	0	0.759375
Z	G	0.541094	0.294163	0
Z	E	0	0	0
B	Y	0.498064	0	0.198376
Z	Y	0	0	0
A	Y	0	0	0
A	E	0.50883	0.535069	0.415177
C	Y	0.723714	0	0.23868
Z	Y	0.193166	0.150579	0.718893
Z	Y	0	0.705314	0.093134
Z	Y	0	0.425536	0
Z	Y	0.745792	0	0
Z	G	0.175028	0	0
Z	Y	0.620377	0	0.820249
Z	Y	0	0	0
C	Y	0	0	0
A	Y	0	0	0
Z	Y	0.553696	0	0.669079
Z	G	0.110205	0.900568	0.784694
Z	E	0.578665	0	0.461613
Z	F	0	0	0.011833
Z	E	0.172175	0	0
Z	Y	0	0	0.625698
Z	E	0	0	0
Z	H	0.496368	0	0
Z	Y	0.053187	0	0.907647
C	Y	0	0	0
Z	Y	0	0.437312	0
Z	Y	0	0.601347	0.051724
A	F	0.669605	0	0.305128
C	Y	0.5167	0	0.857956
Z	Y	0.011392	0.870687	0
Z	Y	0	0.024419	0
C	E	0.732439	0	0
Z	Y	0.57329	0	0.478312
C	Y	0.968723	0	0
Z	Y	0	0	0
A	Y	0	0.550959	0.960821
Z	Y	0	0	0.015381
C	F	0.625288	0.806471	0.583289
A	F	0	0.590812	0.420879
Z	Y	0	0.52783	0
Z	Y	0	0.93302	0
C	E	0.302651	0.291814	0.71539
Z	Y	0.068719	0.635752	0.897827
Z	F	0	0	0
Z	Y	0	0	0
Z	Y	0.235524	0	0
D	E	0.380643	0.785789	0
D	Y	0.072621	0	0
A	Y	0.822709	0	0
Z	F	0	0.806588	0.853221
Z	Y	0.037278	0	0
Z	Y	0	0	0.644178
B	E	0	0	0
A	Y	0	0.520947	0.397734
A	F	0	0	0
B	G	0	0	0
Z	F	0.07474	0	0
A	Y	0	0.387826	0
Z	Y	0	0	0
Z	Y	0.580035	0	0
B	Y	0	0	0
Z	Y	0	0	0.494204
Z	Y	0	0	0
Z	E	0	0	0
Z	E	0.806164	0.020727	0
Z	Y	0	0	0
Z	E	0.893016	0	0
B	Y	0.682606	0	0.483849
A	Y	0	0	0
A	Y	0	0	0
B	Y	0	0.775643	0
Z	Y	0.213685	0	0.617007
A	Y	0.75666	0	0.697727
Z	Y	0.51414	0	0
A	Y	0	0.284239	0.591975
A	Y	0	0.607968	0.516582
D	E	0	0.851723	0
Z	Y	0	0.70881	0.326075
Z	Y	0.428753	0	0
A	H	0	0.207594	0
Z	G	0	0	0
B	Y	0	0.419638	0.809855
Z	F	0	0.511884	0.350303
C	Y	0	0	0.138029
Z	F	0.815371	0	0
Z	E	0.842501	0.563042	0.124267
C	E	0	0.4752	0
Z	Y	0	0	0
Z	Y	0.841021	0	0
C	Y	0.412504	0.649293	0
Z	Y	0.723201	0.698519	0
Z	Y	0	0	0
A	F	0.836695	0.321002	0.651322
C	Y	0	0.529588	0
Z	Y	0.688707	0.258914	0.674608
Z	F	0	0.574147	0
Z	F	0	0	0.756174
C	E	0	0	0
B	Y	0.957114	0.737672	0
Z	E	0	0	0
Z	E	0	0	0
Z	Y	0.260186	0	0.644153
A	Y	0.307545	0	0.935283
A	F	0	0	0
B	Y	0	0	0
Z	Y	0	0	0
Z	Y	0	0	0
Z	Y	0	0.262827	0.142351
Z	E	0	0.556579	0.35622
Z	E	0.965748	0.3663	0.623338
B	E	0	0.714827	0
Z	Y	0.340857	0	0
Z	F	0.726763	0	0
Z	Y	0	0	0.410277
Z	E	0.344991	0	0.512085
Z	Y	0.683384	0.392162	0.949588
B	Y	0	0	0
Z	Y	0.589907	0	0
C	Y	0.974456	0	0
Z	Y	0.575016	0.817029	0
A	Y	0	0.361045	0
A	E	0	0	0
Z	G	0	0	0.159773
A	E	0	0	0.527923
B	Y	0	0	0
Z	Y	0.209933	0	0.317528
Z	Y	0.896467	0	0
B	Y	0	0	0.070211
Z	Y	0.59702	0	0.301753
A	Y	0	0.301058	0
A	Y	0.413573	0	0
Z	Y	0.297437	0.546325	0
Z	F	0	0	0
B	Y	0.638334	0	0
Z	Y	0	0	0.194602
Z	F	0	0	0
A	H	0.118934	0	0.678499
Z	H	0	0.426642	0.133591
Z	F	0.598335	0	0.071668
Z	Y	0	0.652364	0
Z	Y	0	0	0.281399
A	E	0.523507	0.533892	0.040164
Z	Y	0	0	0.949167
Z	H	0.060873	0	0
A	Y	0.689227	0	0
Z	Y	0.726792	0.430345	0.092465
Z	Y	0.223408	0	0
Z	F	0	0	0
Z	Y	0	0	0
Z	Y	0	0	0.914392
Z	Y	0	0	0.378311
A	Y	0.793014	0.595686	0
C	Y	0.201117	0	0
B	Y	0	0	0
C	E	0	0.446401	0
Z	G	0.584127	0	0.207469
Z	F	0	0	0.017465
C	E	0.924242	0.209666	0
Z	Y	0	0	0
B	E	0	0	0
A	G	0	0.254018	0
Z	Y	0	0.673023	0.972559
A	Y	0	0	0.690352
Z	G	0.243799	0.647378	0
Z	E	0.533142	0	0
B	Y	0.644001	0	0.18729
A	F	0.674214	0	0.838772
Z	F	0.401115	0	0
Z	F	0	0	0
Z	Y	0	0.224604	0
Z	Y	0	0.842908	0.903099
Z	Y	0.374367	0.110963	0.606117
B	E	0.542458	0	0
Z	Y	0	0	0.761991
A	H	0	0.44943	0.702646
D	Y	0	0.238409	0.640496
A	Y	0	0	0.800192
Z	Y	0	0	0
Z	Y	0.395461	0	0
Z	Y	0.393206	0.814148	0
A	E	0	0	0
Z	Y	0	0	0.78911
B	Y	0.28494	0.668312	0
Z	F	0	0	0.223195
Z	Y	0	0	0
Z	Y	0	0.477686	0.081192
Z	E	0	0	0
Z	Y	0.200169	0	0
Z	Y	0.646391	0.442848	0.310596
D	Y	0.06036	0.966874	0
A	Y	0.629195	0	0
Z	Y	0	0.514649	0
Z	Y	0.216124	0.500997	0.211315
A	Y	0.639824	0	0
Z	G	0.373169	0	0.65749
A	Y	0	0	0
A	Y	0	0.907288	0
Z	F	0	0	0.53298
B	E	0	0	0
Z	Y	0	0	0
Z	Y	0	0.059275	0.573847
Z	E	0	0	0
Z	Y	0.0751	0	0.303874
B	F	0.839658	0.72329	0
Z	F	0.234721	0	0
Z	Y	0.639887	0	0
Z	Y	0	0	0
Z	E	0.043666	0.588646	0.604848
Z	Y	0	0	0.981037
Z	Y	0	0	0
Z	G	0	0.387307	0.436335
Z	Y	0	0	0
Z	Y	0	0.454205	0
Z	Y	0.415326	0	0.656594
A	E	0.436605	0	0.303969
C	F	0	0	0.550043
Z	G	0.390595	0	0.352677
Z	Y	0	0.629345	0.104693
D	Y	0	0	0.961316
C	E	0	0.826964	0.893218
D	Y	0.59786	0	0
Z	Y	0	0.045682	0.909397
Z	Y	0	0.18629	0
Z	Y	0.262124	0	0
Z	E	0.82058	0	0.220986
Z	E	0	0	0.452797
Z	Y	0	0	0
B	Y	0	0.527512	0.403634
A	Y	0.992976	0	0
Z	G	0	0	0
Z	Y	0.451679	0	0.560912
B	Y	0.395426	0	0
B	F	0	0	0
Z	Y	0	0	0
Z	Y	0.785895	0.119002	0
Z	Y	0	0	0
B	Y	0	0	0
C	Y	0	0	0
B	Y	0.39824	0	0
Z	Y	0.830554	0	0.715316
A	Y	0.337832	0	0
Z	G	0.314433	0.162077	0
Z	F	0.382372	0.305216	0.340532
D	F	0.365007	0.159529	0
Z	E	0	0.864459	0
Z	E	0.729919	0	0
Z	E	0	0	0
Z	Y	0	0	0.624281
Z	E	0.49797	0.16649	0
A	F	0.411116	0.864964	0
A	Y	0.198062	0.829025	0
Z	Y	0.493263	0.185116	0
Z	Y	0.198898	0.129612	0
A	G	0	0	0.058097
Z	Y	0	0.279097	0
Z	Y	0.293798	0	0.5561
C	F	0.00677	0.284829	0
Z	Y	0	0.686996	0
B	Y	0	0	0
B	E	0	0	0.568536
Z	Y	0	0	0
Z	Y	0	0	0.372742
Z	E	0.677692	0	0.009
Z	Y	0.84153	0	0
Z	Y	0	0	0
A	H	0	0	0.442392
A	E	0	0	0
Z	F	0	0.822439	0
Z	E	0	0	0.479005
B	E	0	0	0
A	Y	0	0	0.247894
Z	E	0.928953	0	0
Z	F	0	0	0
Z	Y	0	0	0.608591
A	Y	0.434706	0	0
A	Y	0	0	0.421049
A	Y	0	0.592337	0
B	F	0	0	0
B	Y	0	0	0
Z	E	0.014315	0	0.237429
Z	Y	0	0	0.311968
Z	Y	0.282348	0.101734	0.38038
A	E	0	0	0.316027
Z	Y	0	0	0
Z	Y	0.234078	0.768185	0
A	Y	0	0	0.315028
A	Y	0.336103	0	0
A	Y	0	0	0
Z	Y	0.949336	0	0.502723
C	Y	0	0.841936	0
Z	F	0.950289	0	0
A	F	0	0	0
Z	F	0	0.373169	0
Z	G	0	0.685287	0
Z	E	0.493584	0	0
A	Y	0.756811	0.773842	0.672596
Z	Y	0	0.960102	0
Z	Y	0	0.214419	0
C	Y	0	0.714284	0.303818
Z	Y	0	0.592819	0
Z	Y	0	0	0
A	E	0	0	0
A	Y	0	0.805334	0
Z	Y	0	0.376997	0
Z	Y	0.330174	0	0
Z	Y	0	0.054449	0
Z	G	0	0.243407	0
B	Y	0	0.28302	0
B	Y	0.103435	0.663528	0
Z	Y	0.246269	0	0.584972
A	Y	0	0	0
B	E	0.29806	0	0
Z	Y	0	0.773622	0.27478
Z	E	0.978418	0	0
Z	Y	0.744138	0.074049	0.366763
Z	Y	0.289282	0	0
Z	Y	0	0	0
A	F	0	0.002274	0
B	E	0	0	0.70549
Z	G	0.022666	0.833548	0.193693
A	Y	0.288551	0.907632	0.264762
A	Y	0	0.567008	0
Z	G	0	0.626947	0.8398
A	Y	0.065608	0	0.823254
Z	E	0	0	0
Z	Y	0	0.958639	0.270219
Z	Y	0	0	0.404487
Z	Y	0.266295	0	0.310589
A	Y	0	0	0
Z	Y	0.296491	0.501535	0
C	F	0	0.1096	0.679408
Z	Y	0.920992	0.382211	0
B	Y	0.159651	0	0.580173
D	E	0.786497	0	0
Z	E	0	0	0
Z	Y	0	0.656893	0
A	Y	0	0	0
Z	Y	0.558011	0	0
Z	Y	0	0	0
Z	H	0	0	0.290824
A	Y	0	0.793795	0.573174
Z	Y	0.587998	0	0
Z	Y	0	0	0.875027
Z	F	0.11624	0.286664	0.75747
Z	F	0	0	0
Z	Y	0.98151	0.362112	0
A	G	0	0.695895	0.947271
Z	Y	0	0.22503	0
Z	Y	0	0.365601	0
Z	Y	0.645236	0.84066	0
Z	Y	0.854848	0.457619	0
B	Y	0.435851	0	0.600235
A	E	0	0.940164	0
Z	E	0	0.826104	0.473617
Z	H	0.734254	0	0
Z	Y	0	0	0.825338
C	Y	0	0.83692	0
A	Y	0	0.313721	0
Z	E	0	0.137701	0.655912
Z	F	0	0.040298	0
A	Y	0.514348	0	0
Z	Y	0.807023	0.673332	0
B	Y	0.466552	0	0
Z	E	0.972575	0.188324	0.445917
A	Y	0	0	0
Z	Y	0	0	0
Z	Y	0	0	0
Z	E	0	0	0.687002
C	Y	0	0	0.893531
C	E	0	0	0
Z	Y	0.149376	0	0.552572
Z	H	0	0	0.451835
Z	F	0.514492	0	0
B	E	0	0	0.726528
Z	Y	0	0	0.456992
B	E	0	0	0.320513
Z	H	0.214772	0	0
B	E	0	0.582554	0
Z	Y	0	0	0
Z	E	0	0	0.678217
A	Y	0	0	0.621297
B	Y	0	0	0
Z	F	0	0	0.632398
Z	E	0	0	0.635343
Z	Y	0.395409	0	0.188765
Z	E	0.316339	0	0
C	Y	0.69067	0.10194	0
Z	Y	0.914848	0	0
Z	E	0	0.45288	0
Z	G	0	0	0.425724
D	E	0.290547	0	0.493642
B	Y	0	0.350668	0
Z	Y	0	0.989558	0
Z	Y	0.855747	0	0
Z	E	0	0	0
Z	Y	0	0	0.551592
Z	Y	0	0	0.558003
A	Y	0	0	0.261071
Z	Y	0.209467	0	0.542371
Z	Y	0.519514	0	0
C	Y	0	0	0
Z	F	0	0.742324	0.428185
Z	Y	0	0	0
B	Y	0	0	0
C	E	0	0	0
Z	E	0	0	0.404323
A	E	0	0	0
A	Y	0.442627	0	0.293706
A	Y	0	0	0.244704
Z	E	0	0.594198	0
Z	Y	0.881935	0.275208	0
Z	Y	0.632583	0	0
Z	H	0	0	0
B	G	0.350034	0	0
Z	G	0	0.519269	0.790783
A	Y	0	0.695412	0
B	Y	0.542297	0	0
Z	Y	0.595189	0	0
Z	Y	0.118731	0.92017	0
Z	Y	0.678031	0	0.138946
Z	F	0	0	0
Z	E	0	0.43649	0.15656
A	Y	0	0.426348	0
A	Y	0.847629	0.242552	0
A	F	0	0.119739	0
Z	Y	0	0.607774	0.134839
B	Y	0	0	0.137986
Z	Y	0	0.127198	0
A	H	0	0	0.604413
Z	E	0	0.739107	0
B	Y	0.521971	0	0
Z	Y	0	0	0
A	F	0	0.777519	0.460954
Z	E	0	0.600011	0.179161
Z	E	0.98741	0.407929	0
A	G	0	0.086888	0
D	E	0	0.803189	0
Z	H	0	0.362314	0
B	Y	0	0.656543	0
B	Y	0.287331	0	0.320005
A	E	0	0.705556	0.21263
Z	Y	0.510816	0	0
C	F	0	0.855026	0.170797
D	Y	0.60826	0.242517	0
Z	E	0.37749	0.972544	0
A	Y	0.650935	0	0.011336
C	Y	0	0	0
Z	Y	0	0	0
Z	Y	0	0.045469	0.110227
Z	Y	0	0	0.964381
Z	Y	0	0.832837	0
Z	E	0.365498	0	0
Z	F	0.428767	0.56377	0
Z	Y	0.229403	0	0
B	Y	0	0	0
A	Y	0	0	0.353642
A	Y	0	0	0
Z	Y	0	0	0
C	Y	0.419618	0	0.401605
Z	Y	0	0	0
Z	E	0	0	0.588837
Z	Y	0.614215	0	0
Z	Y	0.407555	0.439568	0
Z	Y	0.330926	0.062663	0
A	F	0.191703	0.531985	0
Z	Y	0	0	0.482752
Z	Y	0.09821	0.249879	0
Z	Y	0.290822	0.964742	0
Z	Y	0	0	0.252258
Z	Y	0	0.13683	0.897284
C	Y	0	0	0
Z	Y	0.986573	0.16128	0
A	Y	0.086996	0	0.55681
A	H	0	0	0
B	Y	0	0.344539	0
Z	F	0	0	0
C	Y	0.604542	0	0
Z	Y	0.783558	0	0.70494
C	F	0.500905	0	0
A	Y	0.280728	0	0.34621
B	Y	0.508949	0	0
Z	Y	0	0	0
A	Y	0.314375	0.87064	0
D	Y	0.194799	0	0
Z	G	0	0.742009	0
B	E	0	0	0.844864
Z	Y	0.446496	0.828039	0
Z	Y	0	0	0.329399
C	E	0	0	0
Z	E	0.246661	0.732909	0.89451
Z	Y	0	0.611619	0.577697
Z	Y	0	0.810687	0.955616
Z	H	0	0	0.742215
Z	Y	0.598373	0.081318	0
B	Y	0.987595	0.1982	0.535732
Z	F	0.583782	0	0.212313
D	Y	0.544583	0	0
Z	G	0	0	0
A	Y	0.500859	0.976841	0
Z	Y	0	0	0
C	Y	0.903511	0	0
Z	F	0.736174	0	0.523164
Z	Y	0	0.582126	0
B	Y	0.441801	0	0.377837
C	Y	0.72073	0	0.369043
Z	Y	0	0	0
Z	Y	0	0	0.823502
B	Y	0	0.184324	0
Z	E	0	0	0
Z	Y	0.183949	0.29037	0.92346
A	Y	0.194471	0	0
C	G	0	0.862471	0
C	Y	0	0.382241	0.743026
Z	Y	0	0	0
Z	E	0	0.860381	0.287922
Z	E	0.473749	0	0.457973
B	Y	0	0	0.25716
A	Y	0.635993	0	0.568334
Z	Y	0	0	0
A	E	0	0.409963	0.155282
Z	G	0.2017	0	0
Z	F	0.623186	0	0
Z	G	0.010847	0	0.639029
C	G	0	0	0
Z	Y	0.188029	0	0
B	Y	0	0.347774	0
Z	H	0.756186	0.311453	0
C	Y	0.428337	0	0
Z	E	0	0.557233	0.539514
B	E	0	0.478153	0
Z	E	0	0	0.821257
Z	Y	0	0	0.350608
Z	Y	0	0	0
Z	Y	0	0	0.31156
A	Y	0.13294	0	0
Z	H	0.649846	0	0
A	Y	0	0	0
A	Y	0.465666	0	0
B	Y	0.217155	0	0
Z	F	0	0	0.361083
Z	F	0	0.419857	0.448571
Z	Y	0.500651	0.454386	0.064367
Z	Y	0.527937	0.908177	0.275146
A	Y	0	0.53287	0.167604
A	Y	0.243619	0.934689	0.292017
Z	Y	0.787429	0.318867	0
Z	Y	0.788007	0	0
A	Y	0.280919	0	0
A	Y	0	0.057457	0
B	E	0.744235	0	0
Z	E	0	0	0
Z	F	0.039488	0	0
Z	Y	0.64479	0	0
D	Y	0	0	0.375526
Z	F	0	0	0
A	Y	0.213741	0	0.901281
A	Y	0	0.261517	0
Z	E	0.612602	0	0
Z	Y	0	0	0.821885
B	Y	0.430929	0	0.663753
Z	Y	0	0	0
Z	Y	0.158869	0.535106	0
Z	Y	0	0	0
A	Y	0.448111	0.760774	0
Z	E	0	0	0
Z	Y	0	0	0.595548
Z	Y	0.457866	0.171107	0
Z	E	0.872364	0	0.386912
Z	Y	0	0.571232	0
Z	Y	0	0.468995	0.566008
Z	E	0	0.074016	0
A	G	0	0	0
B	Y	0	0	0
Z	Y	0	0	0.853062
Z	E	0.525229	0.424833	0
Z	Y	0	0	0.767429
Z	Y	0	0.702416	0
B	Y	0	0.728626	0.125606
Z	E	0	0	0.791687
A	E	0.139228	0	0
Z	E	0.329201	0	0
A	Y	0.902281	0	0
C	E	0	0	0
Z	Y	0	0.116551	0
Z	E	0.644636	0	0
Z	E	0	0	0
Z	Y	0	0.980851	0.617352
Z	Y	0	0	0
B	Y	0	0	0
Z	E	0	0	0
Z	F	0	0	0
Z	Y	0.146586	0	0
Z	F	0.210941	0	0.663556
A	F	0.118763	0	0.221331
B	Y	0	0	0
C	F	0.39896	0	0
Z	Y	0	0	0.697006
Z	Y	0.81663	0.570176	0.297984
A	Y	0.165526	0.599913	0.388149
Z	Y	0	0	0
D	Y	0.951193	0.529042	0
Z	Y	0	0.63455	0
Z	Y	0.373267	0	0
Z	F	0	0	0
B	F	0	0.651484	0
Z	E	0.185145	0	0
Z	H	0	0	0
Z	Y	0.391619	0	0
Z	Y	0.258964	0	0
A	Y	0	0.093168	0.455147
Z	Y	0.735002	0	0.686223
C	Y	0	0.833768	0
Z	Y	0	0	0
Z	Y	0	0	0.319989
Z	G	0	0	0
Z	Y	0	0	0
A	Y	0.060479	0	0.585033
Z	E	0	0	0
Z	E	0.311576	0	0
C	Y	0.311165	0	0
A	E	0	0	0.02261
Z	G	0.292778	0	0
Z	Y	0	0	0.457461
Z	Y	0.246656	0.7257	0.419961
Z	Y	0	0.679871	0
Z	Y	0	0	0
Z	Y	0	0	0.650843
B	Y	0.794195	0	0
Z	Y	0	0	0
B	F	0	0	0
A	E	0	0	0
Z	G	0	0.532986	0
Z	Y	0	0	0
Z	F	0	0.734041	0
Z	Y	0	0	0
Z	Y	0.708143	0	0
Z	F	0.193983	0.916684	0
C	E	0	0	0
C	F	0.302226	0.835286	0.640718
Z	Y	0.203516	0	0
Z	F	0	0.48322	0.227543
A	Y	0.168453	0	0
A	F	0.124003	0	0
Z	E	0	0.412296	0
B	H	0	0.536903	0.700639
Z	H	0	0	0
A	F	0	0.751433	0
A	Y	0	0	0
Z	Y	0.450419	0.258654	0
Z	Y	0	0	0
Z	Y	0	0.878782	0
A	Y	0	0.514262	0.148488
A	Y	0	0	0
Z	Y	0	0.802796	0.038951
Z	Y	0	0.222569	0.542793
Z	Y	0.91215	0	0
A	Y	0.352223	0	0
Z	F	0	0	0
Z	E	0	0.252074	0
Z	E	0.532567	0	0
Z	H	0.339848	0	0.78471
Z	Y	0	0	0
B	Y	0.050548	0	0
C	Y	0	0.515871	0.658726
Z	Y	0.911848	0	0
Z	E	0.716134	0	0.887509
A	Y	0	0.451009	0
Z	E	0	0.550347	0.59863
Z	Y	0	0	0.353919
Z	E	0.573048	0	0
Z	E	0	0.141765	0.439067
Z	E	0	0	0
Z	E	0	0	0
A	F	0	0.663	0
Z	Y	0	0	0
A	Y	0	0.908482	0
Z	F	0.680148	0.324332	0
C	Y	0	0	0
Z	F	0	0.754924	0
A	Y	0.723734	0.650263	0.18464
Z	G	0	0.089862	0.861904
Z	Y	0	0	0
Z	Y	0.796984	0.468748	0
Z	F	0	0	0
A	F	0	0	0.525744
Z	Y	0	0	0.378297
Z	E	0.336513	0	0
Z	E	0.923934	0	0
Z	E	0.502882	0.63045	0.218688
A	Y	0	0	0
C	Y	0	0.571086	0
B	E	0	0	0.465612
B	G	0	0.570571	0
Z	E	0	0.692639	0.733778
A	F	0.934414	0	0.617493
Z	H	0	0	0
Z	Y	0.244239	0.872421	0
B	Y	0	0.668581	0.773256
Z	Y	0.047194	0.570527	0
A	Y	0	0	0
Z	Y	0	0	0.718857
Z	Y	0	0	0
Z	Y	0	0.632597	0
B	Y	0.27913	0	0
Z	F	0	0	0
A	G	0.314674	0	0
A	E	0	0	0
Z	Y	0	0.726371	0
Z	Y	0.615713	0.037021	0.398201
Z	F	0	0	0
Z	G	0	0	0
B	Y	0	0.646535	0.363284
Z	F	0	0.817115	0.24855
Z	Y	0	0	0
Z	Y	0.684133	0	0.385463
Z	Y	0	0	0
C	Y	0	0	0
A	F	0.489479	0	0.434808
Z	Y	0	0	0
B	Y	0	0	0.744927
Z	Y	0.92444	0.011282	0.565477
Z	Y	0.845772	0.3466	0.386202
Z	Y	0	0	0
Z	Y	0.724132	0	0.150021
Z	E	0	0.637037	0
Z	Y	0.096823	0	0
Z	Y	0	0.132849	0
Z	G	0	0	0
Z	E	0	0.701741	0
Z	E	0	0	0
Z	E	0	0.329813	0.901968
C	Y	0	0.971633	0.470151
Z	F	0.516388	0.444624	0.466598
Z	G	0.544858	0	0
A	Y	0.347054	0	0.568777
A	Y	0.520435	0	0.457643
Z	Y	0	0	0
Z	E	0	0.235387	0.809498
Z	E	0.945876	0	0.189416
Z	G	0	0.37292	0
Z	Y	0	0	0
Z	Y	0	0	0
Z	Y	0	0.966304	0
Z	Y	0.877193	0.29342	0.650265
Z	Y	0	0.233132	0.584302
A	F	0	0.957559	0.43998
C	Y	0	0.394127	0
Z	Y	0.451978	0	0.399743
Z	Y	0	0	0.543727
Z	Y	0	0	0
Z	G	0	0.521049	0
A	Y	0	0	0.588599
Z	Y	0.286981	0	0.401272
Z	Y	0.683109	0	0
A	H	0	0	0.015616
Z	G	0	0	0
A	Y	0	0	0.705501
Z	Y	0.025651	0	0
B	Y	0	0.865939	0.301168
Z	Y	0.466947	0	0.936963
A	Y	0	0	0
Z	Y	0	0	0.801016
A	Y	0.532438	0	0
A	Y	0.513209	0	0
Z	Y	0	0.189067	0
Z	Y	0.397615	0.579846	0.332981
C	E	0.375365	0	0
Z	F	0	0	0.448328
Z	Y	0	0.618478	0
Z	E	0.627162	0	0
A	Y	0	0.702627	0
Z	Y	0.431186	0	0
B	Y	0	0.612531	0
Z	H	0.323956	0	0.040553
Z	E	0	0	0.2827
Z	Y	0	0.950242	0.330494
Z	F	0	0.335146	0
Z	Y	0.42456	0	0
C	E	0	0	0
Z	Y	0.579494	0	0.659576
Z	E	0.248576	0	0
Z	Y	0.516581	0	0
Z	Y	0	0.98568	0
A	H	0	0.878073	0.164635
A	Y	0	0.176961	0
D	Y	0	0	0
Z	Y	0.808364	0	0
D	F	0.061955	0	0
D	Y	0.220561	0	0
Z	E	0	0	0.458111
Z	E	0.794933	0.141835	0
Z	Y	0.460402	0.41452	0.284818
Z	E	0.494279	0	0
Z	E	0	0	0.817307
C	E	0.861406	0	0.972466
Z	G	0	0	0.865079
B	Y	0.336143	0	0
Z	Y	0	0	0
Z	Y	0.929754	0	0
Z	F	0.329594	0	0.749755
Z	E	0	0.432033	0.612674
A	Y	0.326867	0.684583	0
Z	Y	0	0.426519	0
Z	Y	0	0.905574	0
Z	Y	0	0.511928	0
C	Y	0	0.304354	0.637017
Z	E	0	0	0.155448
Z	G	0	0.192915	0.686459
A	Y	0.553888	0	0
A	Y	0.453812	0.496465	0
C	Y	0	0	0
A	Y	0.70711	0	0.51358
Z	H	0.467186	0.174349	0
Z	Y	0	0	0
A	Y	0	0	0.268535
Z	E	0	0.696035	0.499228
C	Y	0	0	0
C	F	0.50445	0	0
Z	E	0.539875	0	0.519302
Z	E	0	0	0.017324
Z	Y	0.726306	0	0.863855
Z	Y	0	0.275214	0
Z	Y	0	0	0
Z	F	0	0	0.591959
Z	H	0	0.536906	0.263423
Z	Y	0.910354	0	0.74771
C	F	0	0.599338	0
Z	Y	0	0.559489	0.740392
Z	Y	0.875316	0.532528	0
Z	Y	0	0	0
Z	E	0	0.449968	0
A	F	0	0	0.178423
Z	Y	0.266281	0	0
A	Y	0	0	0
Z	Y	0.705286	0.271997	0
A	G	0	0.602345	0
B	Y	0	0.583046	0
Z	Y	0	0	0.103575
A	Y	0	0.786343	0
Z	Y	0	0	0
B	F	0.485853	0	0.66762
D	E	0	0	0
Z	F	0	0.548862	0
A	F	0.770462	0	0
Z	Y	0	0	0.837218
Z	Y	0.355299	0	0
A	F	0	0	0
Z	Y	0.504559	0	0.482241
Z	Y	0.314263	0.99311	0.233812
B	Y	0.486107	0	0
A	E	0	0.126238	0.99811
Z	Y	0	0	0.650003
B	F	0.332192	0	0
B	Y	0	0	0.456582
Z	Y	0	0	0
Z	E	0	0.40918	0
A	F	0	0.150036	0
Z	Y	0	0.933734	0
Z	Y	0	0	0
Z	Y	0	0	0.15288
A	G	0	0.336693	0
Z	Y	0	0	0
Z	Y	0.306983	0	0
Z	Y	0	0.286423	0.864848
D	F	0.274749	0	0
Z	F	0	0	0
Z	E	0	0.186618	0.825312
Z	Y	0	0.295289	0.780494
Z	Y	0.989438	0	0
A	E	0	0.732317	0
Z	Y	0	0	0.199037
Z	Y	0	0	0
Z	Y	0	0.177667	0.403657
B	F	0	0.256253	0
Z	E	0	0.897223	0.306459
Z	F	0.645244	0	0
Z	G	0	0	0
B	Y	0	0	0
Z	F	0	0	0
A	Y	0	0	0
Z	E	0.952493	0	0.867467
Z	Y	0.171591	0	0
A	Y	0.758926	0	0.537984
A	E	0	0	0
Z	Y	0	0	0
B	Y	0	0	0
Z	G	0	0.275687	0
A	E	0.627781	0.226095	0.585965
A	Y	0	0	0
C	Y	0.570327	0.750315	0.217818
Z	Y	0	0	0
Z	F	0.669043	0.122208	0
Z	Y	0.472171	0	0.108169
Z	Y	0	0.865357	0
B	Y	0	0.761617	0.341285
Z	Y	0.573343	0.778839	0
C	F	0	0	0
Z	E	0	0	0
Z	Y	0.676512	0	0
Z	F	0.258559	0.522548	0
Z	E	0	0.332107	0
Z	F	0	0.393321	0.720574
Z	Y	0	0.89967	0.4398
C	Y	0.266779	0	0.650648
A	Y	0.364836	0.870429	0
Z	Y	0	0	0
Z	F	0	0	0
B	Y	0	0	0
Z	G	0.009739	0	0
Z	F	0.144691	0.627488	0
C	G	0.017937	0.251454	0
D	E	0	0	0.99061
C	Y	0.001765	0.412056	0
