100000	2	3		
A	Y	0.619769	0.692626	0.431207
C	F	0	0	0.744682
Z	Y	0.586408	0.691446	0
Z	Y	0.641092	0	0
B	Y	0	0	0.87062
Z	E	0.46973	0.901114	0.25117
C	E	0	0.475848	0.404286
C	E	0.240307	0	0
B	Y	0	0.591856	0
Z	F	0	0.091001	0
A	E	0.310863	0.922028	0.312203
B	E	0	0	0
Z	G	0.427407	0	0.346156
Z	Y	0.752681	0	0
Z	Y	0	0	0
Z	F	0	0	0
B	Y	0.591104	0.661158	0.585331
A	Y	0.380469	0.467968	0.658798
Z	F	0.857508	0	0
A	F	0.396243	0.654288	0.286209
Z	Y	0	0	0
B	Y	0.612144	0	0
A	E	0	0	0.848402
Z	Y	0	0.347241	0
Z	H	0.165405	0	0.737445
A	Y	0	0	0.066667
Z	Y	0	0.813328	0
B	Y	0	0.415134	0
Z	Y	0	0.538966	0
B	Y	0	0	0.471462
Z	Y	0	0.830752	0.194232
Z	Y	0	0	0.735435
B	E	0	0	0
B	Y	0	0.113411	0.500079
Z	G	0.168035	0	0
C	Y	0	0.235825	0.581397
Z	G	0	0.513701	0
B	E	0.55906	0	0
Z	F	0.585152	0	0
Z	H	0.055172	0	0
Z	Y	0.109982	0	0.229018
A	E	0	0	0
Z	G	0	0.953699	0
Z	E	0.765034	0	0
A	H	0.600577	0	0.637533
B	Y	0	0.731738	0.68867
Z	Y	0	0	0
Z	F	0.467235	0	0.186283
Z	G	0.736554	0.427812	0
Z	Y	0	0	0
Z	Y	0	0.480894	0.425095
Z	H	0	0.421062	0
Z	Y	0	0.009216	0
B	Y	0	0.584895	0
Z	Y	0	0.671438	0
Z	Y	0.283328	0	0
C	E	0	0.328726	0.404728
A	E	0	0.730859	0
A	H	0.139942	0.769717	0
B	F	0	0	0
Z	Y	0	0.598618	0.286899
A	G	0.682596	0	0
Z	F	0.991062	0	0
B	Y	0.372296	0	0
B	Y	0	0.868314	0
Z	E	0	0.423638	0
A	F	0.509053	0	0
A	F	0	0	0
Z	E	0.53042	0.041489	0
Z	Y	0	0	0.452271
Z	G	0.964431	0.447017	0.133918
Z	E	0.800886	0.132857	0.563328
Z	Y	0	0.792849	0.694023
Z	Y	0	0.874476	0.265386
A	Y	0	0.713891	0.962881
A	F	0	0.954199	0
Z	G	0.164269	0.546722	0.612989
A	F	0.308301	0	0
Z	F	0.667444	0.114385	0
B	Y	0	0.571791	0.954654
A	Y	0.648941	0.341915	0.898801
Z	Y	0	0.104514	0
B	E	0	0.707782	0
A	Y	0	0.349657	0.195804
C	F	0.660716	0	0.559868
Z	Y	0	0.322958	0
A	F	0	0.799851	0.759263
Z	F	0.668129	0	0
B	Y	0.046818	0.973436	0
Z	Y	0	0.791438	0
B	Y	0.567654	0.780692	0.623787
B	Y	0	0	0.234755
A	G	0.25099	0	0.770899
Z	E	0.356974	0.865571	0.224917
Z	E	0.334481	0	0
Z	F	0	0	0.64591
Z	Y	0	0	0
B	E	0.54207	0.426022	0.845774
A	Y	0	0.37671	0.972553
Z	Y	0	0.904676	0
A	G	0.009923	0	0
A	Y	0.996914	0.43933	0.161903
B	Y	0.434249	0.889753	0
B	Y	0.599015	0	0
B	H	0.732458	0	0.900964
Z	Y	0.484907	0.096369	0
B	Y	0.44525	0.765833	0
A	Y	0.96966	0.845653	0.219916
B	Y	0.40552	0.748614	0
Z	H	0.433065	0	0.260802
A	Y	0	0	0
B	Y	0	0	0
Z	Y	0	0	0
A	E	0	0.39542	0
Z	E	0	0.749309	0
Z	Y	0.294137	0	0
A	E	0.80612	0.126238	0.161096
Z	F	0.015985	0.912666	0.24214
Z	E	0	0	0.457352
Z	Y	0.417402	0	0.58818
B	Y	0	0	0
Z	Y	0	0	0
Z	Y	0.410755	0.547114	0
Z	E	0	0.789262	0
A	E	0.814468	0	0
B	F	0	0	0
Z	Y	0	0.399309	0
Z	Y	0	0.15788	0.397796
C	Y	0	0	0.600521
C	Y	0	0.854563	0
A	F	0	0.611136	0
Z	Y	0.248375	0	0
Z	Y	0	0.114471	0
B	Y	0.49211	0	0
Z	E	0.567122	0.092875	0
C	F	0	0	0
Z	E	0	0.425691	0.601595
A	E	0.998196	0.113309	0.826455
Z	Y	0.816898	0.360551	0.922514
Z	Y	0.125125	0.641599	0
Z	E	0.888876	0	0
Z	G	0	0.157661	0
B	H	0	0	0.474146
Z	Y	0	0.614439	0
A	Y	0	0.605394	0.532064
Z	G	0.930493	0.379816	0
A	E	0.406628	0.632335	0.823905
A	Y	0.022799	0.920442	0
A	G	0	0.078788	0.482664
Z	Y	0	0.289741	0.512484
B	H	0	0.88856	0
Z	E	0	0.647286	0
Z	Y	0.606496	0.316173	0.329178
C	Y	0	0	0
A	Y	0.445117	0	0
A	G	0	0	0
Z	E	0.213626	0	0.738472
Z	E	0	0	0
Z	Y	0	0	0.213087
Z	G	0.26642	0.855363	0
A	Y	0	0.817871	0
Z	Y	0	0	0
A	Y	0.42053	0	0
Z	E	0	0	0.597427
Z	H	0	0.762605	0.42223
Z	Y	0	0	0.499332
C	E	0.883755	0	0.848544
Z	Y	0.826538	0	0.427538
Z	E	0.593753	0	0
B	Y	0.411282	0	0
Z	Y	0.419014	0	0.233046
A	Y	0	0	0
B	F	0.60294	0.005484	0
A	G	0.442733	0	0
Z	F	0.160393	0.072229	0
Z	H	0	0.685465	0
D	Y	0.719164	0	0
A	Y	0.421602	0	0
Z	Y	0	0.400212	0.57071
A	Y	0	0	0.074606
D	Y	0	0	0.185964
Z	Y	0.452638	0.836891	0.232498
Z	G	0.59115	0	0
A	E	0	0	0.207076
Z	G	0	0	0.942132
A	F	0.360743	0	0.643571
Z	Y	0	0	0
Z	Y	0	0.845779	0
A	Y	0.791814	0.063847	0
Z	Y	0	0	0
Z	Y	0	0	0
Z	Y	0.384318	0	0.473199
Z	E	0.562251	0	0.539114
C	Y	0.186884	0	0.241718
D	Y	0.237932	0	0
Z	Y	0	0.810747	0.515358
Z	E	0	0.414803	0
A	Y	0.463085	0	0
Z	Y	0	0	0.079787
Z	Y	0	0.044151	0
C	Y	0	0.200178	0
Z	Y	0.153837	0	0.327573
D	Y	0.482531	0	0.26925
Z	Y	0	0	0.899621
B	F	0.977993	0	0
Z	Y	0.970859	0	0.305614
Z	Y	0.597994	0.425539	0.668261
Z	Y	0.476008	0.333901	0
Z	F	0.617771	0	0
A	Y	0	0	0.679204
A	Y	0	0.66258	0.089803
C	E	0	0	0.363456
Z	Y	0.960172	0.591595	0
B	Y	0.293305	0.417999	0
A	Y	0	0.689344	0.269274
Z	Y	0	0.881857	0
Z	H	0	0	0.742748
Z	Y	0.96077	0	0
Z	F	0.062058	0.972342	0
Z	E	0	0.736818	0.361726
A	Y	0	0.997891	0
B	E	0	0.471627	0.500752
A	Y	0	0.912062	0
A	G	0.142135	0.622355	0.046027
A	E	0	0.746526	0
Z	H	0	0	0.04782
A	Y	0	0.42716	0
A	G	0.450808	0	0.276621
C	F	0.563951	0.32907	0.497081
Z	Y	0	0	0
Z	E	0.499988	0	0
D	G	0.135738	0.325087	0.393487
C	Y	0	0	0
Z	H	0	0.146525	0
Z	F	0	0.003334	0
Z	Y	0.852615	0	0
Z	F	0.475312	0	0.443522
C	E	0	0	0.667832
Z	Y	0	0.580115	0.600877
Z	Y	0.15688	0	0
B	F	0.020173	0.633876	0.160891
Z	E	0.308626	0	0
Z	E	0.015454	0	0
Z	E	0	0	0
Z	G	0.144498	0.434491	0.585685
B	F	0.574038	0	0.233113
A	Y	0.244849	0.638986	0
C	Y	0.713569	0	0.64221
Z	Y	0.762901	0	0
Z	Y	0	0	0
Z	H	0	0	0.722134
Z	E	0.624964	0.500771	0.597072
Z	Y	0	0.943278	0.168153
Z	Y	0	0.219865	0
Z	G	0	0	0
Z	E	0.422172	0.527503	0.172696
Z	Y	0.294909	0	0
A	Y	0.903813	0	0.568947
D	Y	0.620715	0.62348	0.003397
B	Y	0	0	0
Z	H	0	0.485932	0.306309
Z	Y	0	0.674055	0
D	Y	0.290544	0	0
Z	E	0	0.034672	0
A	Y	0	0.164169	0.634385
B	F	0	0	0.048484
Z	E	0	0.011459	0
Z	F	0.491343	0.889656	0
Z	G	0.579857	0.874888	0.629826
C	F	0	0.843453	0.095803
A	Y	0	0.723829	0.371566
Z	E	0.818424	0.082249	0
C	Y	0	0.476247	0.943788
B	E	0	0.516555	0
Z	Y	0	0	0.234723
Z	Y	0.191844	0	0
Z	F	0.642644	0.384468	0
A	Y	0.622245	0	0
B	H	0.092381	0	0.434428
A	F	0	0.99651	0
A	E	0.841128	0.587758	0.265789
Z	Y	0.719425	0	0.359698
A	Y	0.964984	0.483522	0
Z	Y	0	0.557638	0.148797
C	Y	0	0.052557	0.936355
Z	Y	0.354797	0.707096	0
C	Y	0.252652	0	0
A	F	0	0.644057	0.382432
C	E	0	0	0
B	Y	0.931785	0.411453	0.407573
A	Y	0.449953	0	0
A	E	0	0	0.03786
Z	Y	0	0.576677	0.1623
B	E	0.729168	0.415709	0
Z	E	0	0	0.07918
B	F	0.530466	0	0
C	E	0.836032	0.701966	0.752944
A	F	0.164897	0	0
Z	G	0.283688	0	0.578074
B	Y	0	0	0.112962
B	F	0.686672	0	0.417292
B	Y	0	0	0.355041
Z	Y	0	0.387857	0
A	Y	0.666005	0.349505	0
A	F	0	0	0.393973
A	Y	0	0	0
B	F	0.329352	0	0
B	E	0	0.722913	0.38582
Z	Y	0	0.887832	0.243971
Z	F	0	0	0.258221
Z	Y	0.377055	0.265508	0
Z	F	0.32239	0.505014	0
Z	E	0.729612	0.537861	0
B	Y	0.402548	0	0
Z	G	0	0.095584	0.875658
Z	Y	0.792256	0.148776	0
B	Y	0.379783	0.360028	0
Z	Y	0.630153	0.240794	0
Z	H	0.279571	0.71062	0.123718
C	Y	0.407506	0.38972	0.901038
Z	E	0	0.855957	0.021172
Z	H	0.69809	0.063072	0
Z	E	0.846206	0	0
Z	Y	0	0	0.157716
A	G	0	0.224804	0.407428
Z	G	0	0	0.695133
Z	F	0	0	0
Z	Y	0	0.470321	0.880163
A	F	0	0.192312	0
C	E	0.573222	0.055116	0
Z	Y	0	0	0
Z	Y	0.048733	0	0.776819
A	Y	0.185548	0	0
C	E	0.820187	0.530866	0.036388
A	Y	0	0.043054	0.470698
D	G	0	0.160506	0
Z	Y	0	0.374181	0
Z	Y	0.607666	0.08659	0
Z	Y	0	0.338155	0
B	F	0.644638	0	0.218402
Z	F	0	0	0.265076
Z	Y	0	0	0.682573
Z	Y	0	0.244266	0
Z	F	0	0.253542	0
Z	Y	0	0	0
Z	F	0	0	0.051713
A	Y	0	0.293682	0
A	E	0	0	0.47663
Z	G	0.543467	0.263467	0.683931
B	Y	0	0.003286	0.869311
Z	F	0	0.751798	0
B	Y	0.209838	0.734389	0.076038
Z	F	0	0.610999	0.936751
Z	F	0	0.658256	0
Z	F	0.549465	0	0
D	E	0.227181	0	0
Z	E	0	0.44824	0
B	Y	0.28004	0	0.965422
Z	Y	0.767023	0	0.943106
B	Y	0	0	0.602561
A	Y	0	0	0
C	E	0	0	0.442401
Z	Y	0.127336	0	0.395086
A	Y	0.799905	0.397471	0
A	Y	0	0	0.916647
Z	Y	0	0	0
D	E	0.6405	0.396061	0
D	F	0	0.400354	0
Z	Y	0.663292	0.680517	0
A	Y	0.339075	0	0
Z	E	0.371641	0	0.386897
Z	Y	0	0	0
D	E	0	0.36875	0
Z	Y	0	0.547575	0.241669
B	Y	0.211824	0	0
Z	F	0.082361	0	0
B	F	0.603651	0	0
Z	E	0	0.64049	0
B	F	0	0.597478	0
C	E	0	0.304894	0
A	F	0	0.855115	0
Z	F	0	0.556332	0.067206
B	H	0.527569	0	0.379231
Z	E	0.602746	0	0.271013
Z	E	0	0.843181	0.433321
C	Y	0.099217	0	0.250924
Z	Y	0.472455	0.755865	0
Z	Y	0	0.57565	0.100109
Z	E	0.583845	0.680065	0.278725
Z	E	0.976338	0	0
A	E	0	0.352195	0.311134
B	F	0.169926	0	0.285508
B	Y	0.277149	0.817104	0
B	E	0	0.647519	0
Z	Y	0	0.252359	0.153518
Z	Y	0	0	0.135362
Z	Y	0	0	0
Z	Y	0.785724	0.599139	0.239442
Z	Y	0	0	0.252424
Z	F	0.991937	0	0.199806
Z	E	0.7895	0.581143	0
A	Y	0	0	0
Z	Y	0	0	0
Z	G	0.212463	0	0.416373
Z	G	0.623789	0	0.889835
A	Y	0	0.720251	0
A	F	0.345611	0.404004	0
A	G	0.606964	0.070023	0
C	Y	0	0	0
A	Y	0	0.512648	0
B	Y	0	0.505085	0.568625
B	E	0	0.308112	0.919476
B	E	0.444986	0	0
D	Y	0.750757	0	0.683654
A	Y	0	0	0.299012
Z	E	0.548091	0	0.622164
Z	E	0.916396	0	0.078306
B	Y	0	0.191091	0
Z	Y	0	0	0.745567
Z	Y	0.082816	0.298549	0
Z	E	0	0.940493	0.409265
C	F	0.207819	0.393358	0
Z	Y	0.240775	0	0
B	Y	0.238209	0.114237	0.930972
Z	Y	0	0	0
Z	E	0.664807	0	0.637099
Z	G	0	0	0
B	E	0	0.544754	0
Z	F	0.462545	0.006387	0.259301
Z	Y	0	0.554329	0
Z	F	0	0	0.424328
A	E	0.600076	0	0
Z	Y	0	0	0
C	E	0	0.671307	0
Z	G	0.23609	0.677076	0
A	Y	0.835762	0.093581	0
A	Y	0	0	0
Z	Y	0	0.560987	0
A	E	0.296735	0.629424	0
B	E	0.381951	0.642323	0
Z	Y	0.324921	0.127729	0
Z	Y	0	0	0.667731
Z	E	0.634781	0.130197	0
Z	Y	0	0.639288	0.005104
Z	Y	0	0.689623	0.372016
B	Y	0	0	0
Z	Y	0	0	0.658835
Z	E	0.099419	0	0.113404
D	F	0.222579	0.866259	0
Z	F	0.609288	0	0
A	Y	0	0	0
B	F	0	0.260982	0.955661
A	F	0	0	0
A	Y	0.725785	0	0
Z	Y	0	0.577214	0
C	G	0	0	0.074167
Z	Y	0.609759	0	0.26356
C	G	0.695766	0	0.828655
Z	E	0	0.289455	0.781663
A	Y	0	0.608107	0
Z	Y	0.469257	0	0.740469
Z	E	0.489884	0	0
Z	Y	0.490289	0.881986	0
Z	G	0.320972	0.842862	0
A	Y	0	0	0
Z	E	0	0.284512	0
Z	E	0	0.131083	0.54977
A	F	0.433619	0	0
A	Y	0.27423	0	0
Z	F	0.802465	0	0.014353
Z	E	0.606745	0	0.99654
Z	F	0.182784	0	0
B	Y	0.901667	0	0
B	Y	0.998852	0	0.495946
A	E	0.782185	0.30638	0
Z	E	0.56064	0.592567	0
Z	Y	0	0.215794	0
C	Y	0	0	0.432718
B	Y	0	0	0
Z	E	0	0	0
Z	F	0	0.63059	0
B	Y	0.333067	0	0
Z	Y	0	0	0
A	Y	0.533091	0.749109	0
Z	F	0.364818	0.509045	0
Z	Y	0	0.773448	0
A	Y	0	0	0.388223
Z	Y	0.372829	0	0
Z	Y	0.497733	0	0.15166
Z	E	0.646067	0.086076	0
Z	Y	0.676049	0	0
Z	F	0	0.429957	0
Z	Y	0.912423	0	0.705135
Z	E	0.772318	0.456611	0
A	F	0	0.376875	0.754919
D	F	0	0	0
A	F	0	0.569033	0
D	F	0.615814	0.557667	0.3526
B	E	0.640341	0.608993	0
B	Y	0.613923	0	0
Z	E	0	0	0
D	F	0	0.145572	0
Z	Y	0	0	0.615268
Z	Y	0.746793	0.380698	0
A	H	0.023268	0	0
Z	F	0	0	0.466611
A	Y	0	0.519105	0
Z	Y	0	0.221042	0.083436
Z	E	0	0.770806	0
A	E	0.566513	0.349752	0.841113
Z	E	0	0.185464	0.421238
Z	Y	0	0	0.183106
D	Y	0.581533	0	0
A	G	0	0.50238	0
Z	Y	0	0	0.885421
Z	F	0.611521	0.769373	0.368743
Z	E	0	0.216952	0.281707
Z	Y	0	0.181036	0
Z	Y	0	0.681228	0
B	Y	0	0	0
A	Y	0.504547	0	0
A	F	0	0.076204	0.789956
Z	E	0	0.273072	0.289339
A	F	0.963507	0	0
C	Y	0	0	0
A	G	0	0.235838	0
Z	Y	0.707555	0.862643	0.092732
A	Y	0	0	0.140623
Z	Y	0.215001	0	0
A	Y	0	0.915852	0.203677
A	Y	0.510912	0	0
A	Y	0.634391	0.451219	0.387414
B	Y	0.181019	0.870891	0.484715
A	Y	0	0.187618	0
B	E	0.996864	0	0.72162
A	Y	0	0	0.502604
A	H	0	0	0
D	Y	0.805922	0.020184	0.611425
Z	Y	0.436629	0.103141	0
A	F	0	0.787294	0
Z	Y	0	0	0
Z	G	0.615422	0	0
A	E	0.845987	0	0.180049
Z	Y	0.68491	0.210307	0.70185
C	Y	0	0	0
Z	Y	0	0	0
Z	Y	0	0.476967	0.370657
A	Y	0	0	0.749167
Z	F	0.736584	0	0.536457
D	Y	0.590619	0.619938	0
Z	Y	0.045674	0.426578	0.885692
Z	Y	0.019029	0	0
Z	E	0.055266	0.993624	0
Z	Y	0	0	0.720477
Z	Y	0	0	0
Z	Y	0.37386	0.830419	0
Z	E	0	0.786292	0.506223
A	F	0.392581	0.717147	0
A	Y	0.862631	0	0.829289
Z	E	0	0	0.562348
Z	E	0.914039	0.183198	0.619044
Z	Y	0.523914	0	0.476965
Z	Y	0	0.825823	0.242066
B	F	0	0	0.432697
Z	E	0.356221	0	0
C	Y	0	0.732353	0.719792
B	E	0.307439	0.983303	0
Z	G	0	0.168766	0
B	F	0	0	0.521646
D	Y	0	0.726912	0
Z	Y	0	0.251358	0.553982
Z	F	0.240334	0	0
B	Y	0.638336	0.205509	0.555744
Z	E	0.679263	0	0
C	E	0.859588	0	0.629199
Z	F	0.244274	0.203438	0
Z	E	0.977757	0.578404	0
C	E	0.50745	0	0.319408
Z	E	0.442312	0	0
A	F	0	0	0
B	Y	0	0.857248	0
C	Y	0.448658	0.981258	0
Z	E	0	0	0.419723
C	Y	0.464522	0.785065	0
Z	Y	0	0	0.524008
Z	G	0	0	0.24193
Z	F	0	0.049413	0
B	Y	0	0	0.104352
Z	E	0.538724	0	0.313096
A	F	0.245127	0.402914	0.311581
A	E	0	0	0
Z	E	0	0.454581	0.399543
A	Y	0.251019	0	0
Z	Y	0	0	0
Z	E	0	0	0.160838
Z	E	0.733943	0	0
A	G	0.214898	0	0.099321
Z	Y	0.022025	0.734533	0.59974
A	Y	0	0.632498	0.785095
C	Y	0.445678	0	0
Z	Y	0.648133	0	0.928734
A	G	0.643295	0.5132	0.087624
Z	Y	0.339423	0.302752	0
D	Y	0.615567	0.679947	0.118012
Z	Y	0	0.603069	0
Z	Y	0	0	0.783703
D	Y	0.787338	0.521977	0
Z	E	0.490509	0	0
Z	Y	0	0	0.436749
Z	F	0	0.360755	0
A	Y	0	0	0
Z	F	0.721426	0.202911	0
A	E	0	0	0
A	E	0	0.210274	0.674868
Z	F	0	0.695745	0.418287
Z	F	0	0.101471	0.171528
A	E	0.619415	0	0.698543
C	F	0.569589	0	0
C	F	0.554377	0	0.367676
A	G	0	0	0
Z	E	0.345425	0	0
Z	Y	0.334612	0	0
Z	Y	0	0.295975	0.638889
A	F	0.794998	0	0
C	E	0	0	0
D	E	0.223963	0	0
A	Y	0.226713	0	0.287062
Z	F	0	0	0.439308
Z	F	0	0.941373	0.709513
Z	E	0.260048	0.850502	0
Z	Y	0.958094	0.474773	0
A	E	0	0	0.584914
A	G	0.506439	0.501516	0.307065
Z	E	0	0	0
A	Y	0	0.462742	0.875795
Z	E	0.894787	0	0
Z	E	0.280037	0.758792	0.269973
Z	E	0.437846	0.719552	0
C	F	0	0	0.441025
Z	Y	0	0	0.489858
Z	Y	0	0	0
Z	Y	0	0.091253	0.989666
C	E	0.496235	0.719567	0
A	Y	0.849344	0.402551	0.688566
C	Y	0	0.352836	0.642208
D	F	0.610348	0	0
A	H	0.444349	0	0.992909
Z	F	0.737987	0	0
D	Y	0.204077	0.276238	0
A	Y	0.370401	0	0.739936
Z	Y	0.707826	0	0
Z	Y	0	0	0.423432
Z	G	0	0	0.363139
B	F	0.73383	0.609689	0
B	E	0	0	0.978567
Z	F	0	0	0
Z	G	0	0	0
Z	Y	0.028652	0	0.718541
Z	Y	0	0	0
Z	G	0.415268	0.8629	0
A	Y	0	0	0
Z	Y	0	0	0
Z	Y	0	0.505829	0
Z	Y	0	0.683371	0.268009
B	E	0	0.996731	0
Z	Y	0	0.472414	0.586073
A	F	0.903439	0.21096	0
Z	Y	0.794381	0	0.042802
Z	G	0	0	0.677324
Z	Y	0.081143	0	0
B	Y	0.686489	0.005149	0
Z	Y	0.654692	0.080666	0.734689
C	E	0.08373	0	0
B	F	0	0	0
Z	Y	0	0	0
C	E	0	0.615323	0
Z	Y	0.329598	0	0.596748
Z	Y	0.581302	0.500924	0.220019
Z	Y	0	0	0.41683
A	F	0	0.876305	0.319206
B	E	0.247306	0.930978	0
Z	Y	0.58588	0	0.699974
Z	Y	0.34323	0.546834	0
Z	E	0	0	0.307962
Z	Y	0.58386	0.933324	0.761835
C	F	0	0	0.399896
Z	F	0	0.272395	0.250699
Z	E	0	0	0.19829
A	Y	0	0	0
Z	Y	0.065767	0.935965	0.557281
A	H	0.68655	0	0.607438
A	H	0	0	0
Z	F	0.259302	0	0.847112
A	Y	0	0	0
A	E	0	0	0.442823
B	Y	0.901223	0	0.830084
Z	Y	0	0	0.351732
A	F	0.424958	0	0
Z	Y	0.279858	0	0
Z	Y	0.4179	0.927198	0
A	E	0	0.214144	0
A	F	0.453006	0	0.429105
Z	Y	0	0.058267	0
Z	Y	0.372102	0.799623	0.320717
C	E	0.782043	0	0.001405
Z	E	0.764877	0	0.12274
B	E	0	0	0
Z	E	0	0	0
Z	Y	0.615714	0.226183	0.569239
A	Y	0.512964	0.155885	0.743812
A	E	0	0	0
A	Y	0	0.447996	0.604137
A	Y	0.771502	0.081673	0.569431
Z	Y	0.947648	0.197297	0.225222
Z	Y	0	0	0
A	Y	0.626075	0.591575	0
Z	Y	0	0	0
Z	Y	0.196607	0	0
B	F	0.426908	0.055836	0.863034
D	Y	0.435812	0	0.50599
A	H	0	0.705857	0
Z	E	0.647033	0	0.77913
A	Y	0.059129	0.398124	0
Z	Y	0.16276	0.42293	0
C	Y	0.543894	0	0
Z	G	0	0.881117	0.262416
Z	Y	0.603111	0.751115	0.494695
Z	Y	0.259173	0	0.46019
B	Y	0	0	0
Z	Y	0	0	0
Z	G	0.798708	0	0.955533
Z	E	0	0	0.641648
Z	Y	0	0	0.58166
C	E	0	0.609576	0
A	H	0	0	0
Z	E	0	0.345354	0
Z	G	0.475744	0	0.548113
Z	Y	0.476578	0.764171	0.289923
Z	Y	0	0.191581	0
Z	Y	0	0.213947	0.90745
Z	Y	0	0	0.147683
A	Y	0	0	0.83239
Z	Y	0.441989	0	0
Z	Y	0	0	0
B	Y	0	0	0
D	Y	0	0	0
B	E	0	0.308151	0.963175
B	F	0.381867	0.365323	0.044949
A	Y	0.287846	0	0
Z	Y	0.259624	0.014167	0.556866
C	Y	0.300778	0.086655	0.828928
C	Y	0	0	0
Z	Y	0.488621	0	0.526393
A	Y	0.149033	0.685425	0.943042
Z	Y	0	0.454595	0.095693
B	Y	0	0.161784	0
Z	Y	0	0	0
Z	Y	0	0	0.448889
C	Y	0.632994	0.420143	0
C	E	0.559664	0	0.747854
Z	Y	0	0	0.80358
Z	Y	0	0.039829	0
Z	Y	0.643779	0.207514	0
Z	E	0	0	0
Z	E	0.705921	0.702669	0
Z	Y	0.637926	0.524885	0
Z	Y	0	0	0.202412
B	G	0	0	0.274721
A	F	0	0	0
C	E	0	0	0.510861
B	F	0	0.146296	0.507682
Z	F	0	0.36101	0.771742
B	Y	0	0.209733	0.567922
A	Y	0	0.047342	0
A	G	0.624441	0	0
A	E	0.827371	0.481426	0
Z	E	0	0	0.244414
Z	Y	0.585984	0.571484	0.235398
Z	H	0	0	0
Z	Y	0.423301	0	0.74329
Z	Y	0.228976	0	0
C	F	0.971758	0	0.144053
Z	E	0	0.946733	0
Z	G	0.572669	0	0.141769
Z	E	0	0.100551	0.631817
A	Y	0.510374	0	0
B	E	0.795961	0	0.453736
B	Y	0	0.209334	0
C	Y	0.86934	0.053743	0
B	Y	0.124379	0	0
Z	F	0	0.862799	0
Z	Y	0	0.3012	0
B	Y	0	0.042412	0.437023
B	G	0	0	0.181462
A	E	0	0.144072	0
Z	F	0	0.331952	0.489449
A	Y	0.842427	0.634734	0.694062
Z	E	0.893385	0	0
A	Y	0	0	0
Z	E	0	0.298178	0.38013
A	G	0	0	0
A	Y	0	0	0
Z	F	0.04981	0.959881	0
B	G	0.519419	0	0
B	Y	0.646703	0.688461	0.497362
Z	E	0	0.801766	0.405485
Z	Y	0	0	0.431345
Z	F	0.313592	0.612288	0.669494
Z	G	0.701779	0	0
Z	E	0.52765	0.768897	0
A	E	0	0.232036	0
A	Y	0	0	0
Z	Y	0.652165	0	0.539051
Z	F	0	0.433609	0
A	Y	0.933315	0	0.621604
Z	Y	0.463674	0	0.401379
Z	Y	0.34395	0.601877	0.586963
Z	Y	0.718406	0	0
Z	E	0	0	0
A	E	0	0.910125	0
D	Y	0	0.594026	0.37413
Z	Y	0.143152	0.461325	0.848855
Z	Y	0	0	0.297688
C	E	0.705701	0	0.471347
Z	E	0.293603	0.620973	0.145443
B	Y	0	0	0
Z	E	0.500193	0.576926	0.274263
A	Y	0	0.200418	0
Z	E	0.226402	0.909165	0
Z	Y	0	0.92601	0
C	Y	0	0.001278	0.556892
A	F	0	0	0
A	E	0	0.849653	0
Z	F	0	0	0.445595
Z	Y	0.671529	0	0
Z	E	0.649128	0	0.390969
A	G	0.468942	0.786851	0
Z	F	0.121736	0	0
B	Y	0	0	0
D	F	0.159673	0	0
D	Y	0.221198	0	0
B	Y	0	0	0.385672
A	E	0.120071	0.971432	0.298583
Z	Y	0.534299	0	0.546031
Z	E	0	0	0
Z	F	0	0	0.891685
C	E	0.669091	0	0.673988
Z	E	0.847417	0.639655	0.727159
A	E	0	0.732839	0.65281
B	E	0.537132	0.450711	0
B	E	0	0.080773	0
Z	Y	0	0	0.564825
Z	F	0	0.22402	0.556004
A	Y	0.415033	0	0.95792
Z	E	0	0	0.574331
Z	E	0.106552	0	0
Z	F	0.274766	0.653369	0.138956
Z	F	0.209512	0.701153	0
A	Y	0	0	0.482865
A	Y	0	0	0.723622
Z	Y	0	0	0
Z	E	0.945602	0	0.492577
Z	Y	0	0.928031	0.253994
A	G	0	0.23622	0
Z	F	0	0	0
Z	F	0.15598	0	0
Z	Y	0	0	0
Z	F	0	0.84805	0
A	Y	0	0.368109	0.508979
Z	Y	0.257277	0	0
D	E	0	0.907502	0.682188
Z	F	0.506798	0	0
Z	E	0	0.444211	0
Z	Y	0	0	0.089357
Z	Y	0	0.595744	0.745105
A	E	0	0	0
A	Y	0.782153	0	0.475064
Z	Y	0	0	0
Z	F	0.106037	0	0
Z	E	0	0	0
Z	Y	0.023611	0	0
Z	Y	0.174571	0	0.67849
A	Y	0	0.427593	0.631136
Z	Y	0	0	0
Z	Y	0	0.473062	0.588222
Z	E	0.75872	0	0
D	Y	0	0	0.924774
Z	Y	0	0	0
Z	Y	0	0	0
Z	F	0	0.510672	0
A	Y	0.99601	0	0.241643
B	Y	0.545296	0	0
Z	Y	0	0.848735	0
A	E	0	0.375966	0
Z	H	0	0.838907	0.693114
A	E	0	0.081587	0
Z	Y	0.48298	0	0.667966
B	F	0.370651	0	0
A	E	0.580616	0.475027	0.195666
Z	Y	0.88647	0	0.358246
A	Y	0	0.24213	0.826378
A	Y	0.575272	0.356547	0.537641
B	Y	0	0.553053	0.725241
A	Y	0.496717	0.654456	0
A	Y	0.246822	0	0.852696
A	Y	0.630626	0	0
A	H	0	0.393412	0
A	F	0	0.969946	0.452928
A	E	0	0.760779	0.688258
Z	Y	0.895236	0.390679	0
B	Y	0.489161	0.344458	0.752823
